geneid	1 human	2 chimpanzee	3 Rhesus monkey	4 mouse	5 rat	6 dog	7 cow	8 chicken	9 western clawed frog	10 zebrafish	11 fruit fly	12 malaria mosquito	13 nematode	14 budding yeast	15 fission yeast	16 ascomycetes	17 ascomycetes	18 rice blast fungus	19 ascomycetes	20 thale cress	21 rice
4817	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1
4818	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4820	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4821	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4824	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4825	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
4826	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4828	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4829	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
4830	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1
4831	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
4832	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1
4833	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
4835	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4836	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1
4837	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4838	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4839	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
4841	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4842	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
4843	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4846	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4848	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0
4849	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
4850	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4851	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
4852	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4853	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4854	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4855	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4856	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4857	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1
4858	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4860	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0
4861	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4862	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4863	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
4864	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0
4867	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4868	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0
4869	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4878	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4879	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4880	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
4881	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0
4882	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
4883	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4884	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4885	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4886	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
4887	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
4889	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0
4891	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	1
4892	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4893	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4897	1	0	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
4898	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1
4899	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4900	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4901	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
4902	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4904	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
4905	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
4907	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0	0
4908	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4909	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4913	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	1	0	0
4914	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4915	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4916	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4917	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4919	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
4920	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
4921	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
4922	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4923	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4924	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
4925	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
4926	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4927	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
4928	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1
4929	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4931	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1
4935	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4938	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4939	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4940	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4942	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4943	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
4946	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4947	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4948	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0
4951	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4952	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
4953	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
4956	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4957	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
4958	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
4967	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4968	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0
4969	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4973	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4974	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4975	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4976	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
4978	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
4982	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4983	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4985	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4986	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4987	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
4988	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4990	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
4991	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4992	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4993	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4994	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4995	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4998	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
4999	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1
5000	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1
5001	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1
5002	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
5003	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5004	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5005	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5007	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1
5008	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5009	1	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0
5010	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5013	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
5015	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5016	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5017	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
5018	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0	0	0
5019	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0
5020	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
5021	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5023	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5024	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
5025	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5026	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5027	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5028	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5029	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
5030	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5031	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
5032	1	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
5033	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
5034	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5036	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1
5037	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
5042	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5045	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
5046	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
5047	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5048	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0
5049	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
5050	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
5051	1	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
5052	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5053	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
5054	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0
5055	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5058	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0
5062	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0
5063	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0
5064	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5066	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
5067	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
5068	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5069	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5071	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0
5073	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0
5074	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5075	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5076	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
5077	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5078	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
5079	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5080	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
5081	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5082	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
5083	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5087	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
5089	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
5090	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5091	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0
5092	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
5093	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5094	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5095	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
5096	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
5097	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5098	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5099	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5100	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5101	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5104	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5105	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
5106	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
5108	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5110	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1
5111	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5116	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5118	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
5119	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5121	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5122	1	1	1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
5125	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
5126	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
5127	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
5128	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
5129	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5130	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
5132	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5133	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5134	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
5136	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
5137	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
5138	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
5139	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
5140	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
5141	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
5142	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5143	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5144	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
5145	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
5146	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5147	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
5148	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5149	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5150	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0
5151	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
5152	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5153	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
5154	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5155	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5156	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
5157	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5158	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5159	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5160	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
5161	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
5162	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5163	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5164	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
5165	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
5166	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
5167	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	1
5168	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5169	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0
5170	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
5172	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5173	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
5174	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5175	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5176	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5178	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5179	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5184	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
5187	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
5188	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	1	1
5189	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5190	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1
5191	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1
5192	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1
5193	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1
5194	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
5195	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
5196	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5197	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5198	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	1
5199	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5201	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5202	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1
5203	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
5204	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
5205	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5207	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5208	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1
5209	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
5210	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1
5211	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	0	0
5212	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5213	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
5214	1	0	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0
5216	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5217	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
5218	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
5222	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
5223	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1
5224	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0
5225	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0
5226	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5228	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
5229	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
5230	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
5232	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
5236	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5238	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5239	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1
5241	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5243	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	0	0	1	1	1	1
5244	1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1
5245	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5250	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1
